,ORDERTYPE,CUSTOMER,ITEMCODE,ORDERDATE,OREDEREDQUANTITY
533,ES3,C00301,IT0001151,31-JAN,40.0
534,ES3,C00301,IT0001139,31-JAN,16.0
535,ES1,C00301,IT0001012,02-FEB,2000.0
536,ES1,C00301,IT0001012,02-FEB,2000.0
537,ES1,C00301,IT0001012,02-FEB,2000.0
538,ES3,C00240,IT0001020,02-FEB,160.0
539,ES3,C00311,IT0001088,05-FEB,160.0
540,ES3,C00311,IT0001124,05-FEB,40.0
541,ES1,C00101,IT0001088,05-FEB,160.0
542,ES3,C00205,IT0001406,05-FEB,25.0
543,ES3,C00205,IT0001159,05-FEB,160.0
544,ES3,C00205,IT0001151,05-FEB,80.0
545,ES3,C00205,IT0001159,05-FEB,160.0
546,ES3,C00342,IT0001076,06-FEB,500.0
547,ES3,C00301,IT0001076,09-FEB,500.0
548,ES3,C00313,IT0001088,10-FEB,160.0
549,ES1,C00205,IT0001371,12-FEB,20.0
550,ES3,C00173,IT0001085,06-OCT,750.0
551,ES3,C00173,IT0001085,06-OCT,750.0
552,ES3,C00173,IT0001018,06-OCT,2000.0
553,ES3,C00173,IT0001018,06-OCT,2000.0
554,ES1,C00169,IT0001357,08-NOV,30.0
555,ES1,C00187,IT0001044,28-NOV,100.0
556,ES1,C00256,IT0001197,09-DEC,40.0
557,ES1,C00264,IT0001106,15-DEC,20.0
558,ES1,C00264,IT0001096,02-JAN,750.0
559,ES1,C00283,IT0001124,15-JAN,16.0
560,ES3,C00301,IT0001088,15-JAN,160.0
561,ES3,C00238,IT0001088,17-JAN,320.0
562,ES3,C00238,IT0001020,17-JAN,160.0
563,ES1,C00246,IT0001433,19-JAN,8.0
564,ES1,C00186,IT0001012,17-JAN,1000.0
565,ES1,C00256,IT0001197,06-APR,400.0
566,ES1,C00256,IT0001159,07-APR,1.0
567,ES1,C00302,IT0001193,14-APR,1207.0
568,ES1,C00252,IT0001016,28-JAN,300.0
569,ES1,C00252,IT0001016,28-JAN,300.0
570,ES1,C00112,IT0001116,02-FEB,500.0
571,ES1,C00112,IT0001116,02-FEB,500.0
572,ES1,C00252,IT0001043,04-FEB,100.0
573,ES1,C00252,IT0001084,04-FEB,4000.0
574,ES1,C00252,IT0001084,04-FEB,4000.0
575,ES1,C00252,IT0001084,04-FEB,4000.0
576,ES1,C00252,IT0001084,04-FEB,4000.0
577,ES1,C00245,IT0001040,12-FEB,50.0
578,ES1,C00138,IT0001024,16-FEB,300.0
579,ES1,C00138,IT0001096,16-FEB,400.0
580,ES1,C00237,IT0001084,24-FEB,500.0
581,0,0,0,0,0.0
582,ES1,C00187,IT0001026,28-FEB,500.0
583,ES1,C00195,IT0001018,05-MAR,2500.0
584,ES1,C00195,IT0001018,05-MAR,2500.0
585,ES1,C00195,IT0001018,05-MAR,2500.0
586,ES1,C00195,IT0001018,05-MAR,2500.0
587,ES1,C00195,IT0001481,05-MAR,11.0
588,ES1,C00195,IT0001425,05-MAR,73.0
589,ES1,C00237,IT0001433,09-MAR,15.0
590,ES1,C00256,IT0001202,09-MAR,200.0
591,ES1,C00152,IT0001038,16-MAR,20.0
592,ES1,C00284,IT0001064,19-MAR,120.0
593,ES1,C00208,IT0001386,23-MAR,52.0
594,ES1,C00252,IT0001130,24-MAR,100.0
595,ES1,C00252,IT0001116,24-MAR,180.0
596,ES1,C00252,IT0001116,24-MAR,180.0
597,ES1,C00252,IT0001096,24-MAR,6500.0
598,ES1,C00252,IT0001096,24-MAR,6500.0
599,ES1,C00252,IT0001096,24-MAR,6500.0
600,ES1,C00252,IT0001096,24-MAR,6500.0
601,ES1,C00252,IT0001116,24-MAR,180.0
602,ES1,C00252,IT0001096,24-MAR,6500.0
603,ES1,C00252,IT0001096,24-MAR,6500.0
604,ES1,C00252,IT0001096,24-MAR,6500.0
605,ES1,C00252,IT0001096,24-MAR,6500.0
606,ES1,C00252,IT0001096,24-MAR,6500.0
607,ES1,C00156,IT0001116,25-MAR,72.0
608,ES1,C00266,IT0001012,28-MAR,25.0
609,0,0,0,0,0.0
610,0,0,0,0,0.0
611,ES1,C00206,IT0001433,20-JAN,30.0
612,ES1,C00237,IT0001024,05-JAN,320.0
613,ES1,C00284,IT0001014,09-JAN,750.0
614,ES1,C00284,IT0001076,09-JAN,50.0
615,ES1,C00284,IT0001400,09-JAN,20.0
616,ES1,C00237,IT0001024,15-JAN,320.0
617,ES1,C00237,IT0001096,15-JAN,480.0
618,ES1,C00237,IT0001096,15-JAN,480.0
619,ES1,C00237,IT0001084,15-JAN,250.0
620,ES1,C00237,IT0001414,15-JAN,15.0
621,ES1,C00237,IT0001494,15-JAN,30.0
622,ES1,C00173,IT0001070,15-JAN,100.0
623,ES1,C00223,IT0001476,09-MAY,250.0
624,ES1,C00223,IT0001476,09-MAY,250.0
625,ES1,C00229,IT0001401,08-JUN,80.0
626,ES1,C00229,IT0001430,08-JUN,20.0
627,ES1,C00229,IT0001491,08-JUN,40.0
628,ES1,C00223,IT0001151,17-JUN,310.0
629,ES1,C00223,IT0001151,17-JUN,310.0
630,ES1,C00225,IT0001242,02-JUN,500.0
631,ES1,C00237,IT0001024,21-APR,800.0
632,ES1,C00237,IT0001024,21-APR,800.0
633,ES1,C00142,IT0001084,22-APR,1213.0
634,ES1,C00142,IT0001084,22-APR,1213.0
635,ES1,C00142,IT0001084,22-APR,1213.0
636,ES1,C00142,IT0001096,22-APR,2227.0
637,ES1,C00142,IT0001096,22-APR,2227.0
638,ES1,C00142,IT0001096,22-APR,2227.0
639,ES1,C00142,IT0001116,22-APR,17.0
640,ES1,C00116,IT0001026,22-APR,337.0
641,ES1,C00224,IT0001081,10-OCT,80.0
642,ES1,C00225,IT0001512,18-DEC,164.0
643,ES1,C00224,IT0001446,09-JAN,70.0
644,ES1,C00224,IT0001446,09-JAN,70.0
645,ES1,C00224,IT0001430,09-JAN,20.0
646,ES1,C00229,IT0001059,18-MAR,20.0
647,ES1,C00229,IT0001122,18-MAR,100.0
648,ES1,C00223,IT0001471,23-FEB,50.0
649,ES1,C00225,IT0001227,28-FEB,228.0
650,ES1,C00225,IT0001227,28-FEB,228.0
651,ES1,C00225,IT0001229,28-FEB,121.0
652,ES1,C00224,IT0001478,28-FEB,50.0
653,ES1,C00223,IT0001151,06-MAR,35.0
654,ES1,C00223,IT0001151,12-MAR,200.0
655,ES1,C00223,IT0001151,12-MAR,200.0
656,ES1,C00231,IT0001086,16-MAR,24.0
657,ES1,C00231,IT0001081,16-MAR,200.0
658,ES1,C00225,IT0001001,20-MAR,360.0
659,ES1,C00225,IT0001226,20-MAR,416.0
660,ES1,C00225,IT0001226,20-MAR,416.0
661,ES1,C00223,IT0001151,28-APR,70.0
662,ES1,C00351,IT0001088,28-APR,12.0
663,ES3,C00315,IT0001088,28-APR,640.0
664,ES3,C00315,IT0001088,28-APR,640.0
665,ES3,C00315,IT0001088,28-APR,640.0
666,ES3,C00196,IT0001020,29-APR,320.0
667,ES3,C00196,IT0001020,29-APR,320.0
668,ES3,C00238,IT0001170,30-APR,24.0
669,ES1,C00102,IT0001481,01-MAY,80.0
670,ES1,C00102,IT0001415,01-MAY,50.0
671,ES1,C00102,IT0001415,01-MAY,50.0
672,ES1,C00102,IT0001481,01-MAY,80.0
673,ES1,C00102,IT0001481,01-MAY,80.0
674,ES1,C00102,IT0001108,01-MAY,130.0
675,ES3,C00316,IT0001076,01-MAY,1000.0
676,ES1,C00110,IT0001151,01-MAY,304.0
677,ES1,C00246,IT0001012,04-MAY,250.0
678,ES1,C00246,IT0001068,04-MAY,72.0
679,ES3,C00315,IT0001405,02-MAY,4.0
680,ES3,C00205,IT0001088,04-MAY,640.0
681,ES3,C00205,IT0001088,04-MAY,640.0
682,ES1,C00280,IT0001068,05-MAY,72.0
683,ES1,C00280,IT0001433,05-MAY,10.0
684,ES1,C00313,IT0001076,07-MAY,500.0
685,ES1,C00313,IT0001076,07-MAY,500.0
686,ES1,C00301,IT0001170,07-MAY,8.0
687,ES1,C00301,IT0001040,07-MAY,72.0
688,ES1,C00313,IT0001406,07-MAY,8.0
689,ES1,C00316,IT0001130,08-MAY,24.0
690,ES1,C00143,IT0001376,09-MAY,2.0
691,ES1,C00143,IT0001371,09-MAY,2.0
692,ES3,C00315,IT0001068,13-MAY,72.0
693,ES3,C00315,IT0001020,13-MAY,320.0
694,ES3,C00315,IT0001020,13-MAY,320.0
695,0,0,0,0,0.0
696,ES1,C00285,IT0001024,15-APR,750.0
697,ES1,C00285,IT0001024,15-APR,750.0
698,ES1,C00254,IT0001511,24-APR,100.0
699,ES1,C00102,IT0001012,29-JUN,2250.0
700,ES1,C00102,IT0001012,29-JUN,2250.0
701,ES1,C00102,IT0001159,29-JUN,56.0
702,ES1,C00102,IT0001159,29-JUN,56.0
703,ES1,C00102,IT0001076,29-JUN,1250.0
704,ES1,C00102,IT0001076,29-JUN,1250.0
705,ES1,C00102,IT0001076,29-JUN,1250.0
706,ES1,C00102,IT0001076,29-JUN,1250.0
707,ES1,C00102,IT0001076,29-JUN,1250.0
708,ES1,C00301,IT0001159,07-APR,24.0
709,ES3,C00128,IT0001151,07-APR,32.0
710,ES3,C00128,IT0001113,07-APR,144.0
711,ES3,C00128,IT0001113,07-APR,144.0
712,ES3,C00128,IT0001076,09-APR,500.0
713,ES1,C00186,IT0001415,10-APR,8.0
714,ES3,C00315,IT0001020,10-APR,480.0
715,ES3,C00315,IT0001020,10-APR,480.0
716,ES3,C00315,IT0001159,10-APR,24.0
717,ES1,C00316,IT0001433,13-APR,6.0
718,ES1,C00240,IT0001088,13-APR,160.0
719,ES3,C00140,IT0001088,14-APR,480.0
720,ES3,C00140,IT0001088,14-APR,480.0
721,ES3,C00140,IT0001088,14-APR,480.0
722,ES3,C00140,IT0001040,14-APR,72.0
723,ES1,C00240,IT0001376,15-APR,15.0
724,ES1,C00240,IT0001414,15-APR,25.0
725,ES1,C00240,IT0001433,15-APR,20.0
726,ES3,C00313,IT0001076,16-APR,1500.0
727,ES3,C00313,IT0001076,16-APR,1500.0
728,ES3,C00313,IT0001076,16-APR,1500.0
729,ES3,C00313,IT0001076,16-APR,1500.0
730,ES1,C00257,IT0001415,17-APR,30.0
731,ES1,C00257,IT0001433,17-APR,67.0
732,ES1,C00257,IT0001433,17-APR,67.0
733,ES3,C00311,IT0001012,17-APR,1000.0
734,ES3,C00311,IT0001012,17-APR,1000.0
735,ES3,C00311,IT0001088,17-APR,160.0
736,ES1,C00366,IT0001088,17-APR,320.0
737,ES3,C00301,IT0001088,18-APR,320.0
738,ES3,C00301,IT0001088,18-APR,320.0
739,ES3,C00301,IT0001020,18-APR,480.0
740,ES1,C00143,IT0001084,21-APR,12.0
741,ES1,C00311,IT0001376,22-APR,8.0
742,ES3,C00335,IT0001189,24-APR,225.0
743,ES1,C00314,IT0001170,24-APR,56.0
744,ES1,C00102,IT0001088,27-APR,320.0
745,ES3,C00128,IT0001068,26-MAY,72.0
746,ES1,C00334,IT0001076,27-MAY,250.0
747,ES1,C00280,IT0001476,29-MAY,5.0
748,ES1,C00312,IT0001471,29-MAY,15.0
749,ES1,C00127,IT0001020,02-JUN,960.0
750,ES1,C00127,IT0001020,02-JUN,960.0
751,ES1,C00127,IT0001113,02-JUN,72.0
752,ES1,C00127,IT0001020,02-JUN,1120.0
753,ES1,C00127,IT0001020,02-JUN,1120.0
754,ES1,C00127,IT0001068,02-JUN,288.0
755,ES1,C00301,IT0001076,02-JUN,250.0
756,ES1,C00246,IT0001076,02-JUN,250.0
757,ES3,C00159,IT0001088,04-JUN,160.0
758,ES1,C00283,IT0001089,04-JUN,190.0
759,ES1,C00301,IT0001076,04-JUN,750.0
760,ES1,C00301,IT0001076,04-JUN,750.0
761,ES3,C00196,IT0001012,04-JUN,250.0
762,ES1,C00316,IT0001415,05-JUN,2.0
763,ES1,C00129,IT0001020,09-JUN,320.0
764,ES3,C00128,IT0001151,09-JUN,48.0
765,ES1,C00313,IT0001124,10-JUN,16.0
766,ES1,C00170,IT0001133,11-JUN,48.0
767,ES1,C00101,IT0001088,13-JUN,320.0
768,ES1,C00128,IT0001068,13-JUN,360.0
769,ES1,C00128,IT0001068,13-JUN,360.0
770,ES1,C00128,IT0001068,13-JUN,360.0
771,ES1,C00313,IT0001068,15-JUN,72.0
772,ES1,C00281,IT0001068,16-JUN,72.0
773,ES1,C00283,IT0001170,16-JUN,256.0
774,ES1,C00283,IT0001170,16-JUN,256.0
775,ES1,C00283,IT0001020,16-JUN,320.0
776,ES1,C00172,IT0001162,16-JUN,40.0
777,ES1,C00134,IT0001371,23-JUN,38.0
778,ES3,C00205,IT0001020,23-JUN,720.0
779,ES3,C00205,IT0001020,23-JUN,720.0
780,ES3,C00205,IT0001020,23-JUN,720.0
781,ES3,C00205,IT0001162,23-JUN,200.0
782,ES3,C00240,IT0001476,25-JUN,150.0
783,ES1,C00246,IT0001381,26-JUN,104.0
784,ES1,C00335,IT0001415,01-AUG,10.0
785,ES1,C00335,IT0001481,01-AUG,10.0
786,ES3,C00316,IT0001108,03-AUG,130.0
787,ES1,C00110,IT0001088,07-AUG,800.0
788,ES1,C00110,IT0001088,07-AUG,800.0
789,ES3,C00154,IT0001162,02-SEP,80.0
790,ES1,C00334,IT0001162,10-AUG,24.0
791,ES3,C00315,IT0001068,12-AUG,72.0
792,ES3,C00257,IT0001088,14-AUG,800.0
793,ES3,C00313,IT0001433,12-AUG,46.0
794,ES3,C00281,IT0001012,20-AUG,2000.0
795,ES3,C00281,IT0001159,20-AUG,48.0
796,ES3,C00281,IT0001012,20-AUG,2000.0
797,ES3,C00281,IT0001012,20-AUG,2000.0
798,ES1,C00102,IT0001471,13-AUG,25.0
799,ES1,C00315,IT0001376,14-AUG,5.0
800,ES1,C00315,IT0001367,14-AUG,5.0
801,ES1,C00151,IT0001452,15-AUG,1.0
802,ES3,C00311,IT0001076,20-AUG,500.0
803,ES1,C00301,IT0001020,20-AUG,320.0
804,ES1,C00301,IT0001020,20-AUG,320.0
805,ES1,C00315,IT0001488,21-AUG,150.0
806,ES3,C00127,IT0001020,22-AUG,960.0
807,ES3,C00127,IT0001020,22-AUG,960.0
808,ES1,C00283,IT0001494,14-MAY,100.0
809,ES3,C00113,IT0001076,15-MAY,750.0
810,ES3,C00113,IT0001076,15-MAY,750.0
811,ES1,C00301,IT0001471,18-MAY,5.0
812,ES3,C00315,IT0001162,19-MAY,24.0
813,ES1,C00205,IT0001371,23-MAY,3.0
814,ES1,C00186,IT0001068,23-MAY,144.0
815,ES1,C00186,IT0001068,23-MAY,144.0
816,ES1,C00102,IT0001012,23-MAY,1500.0
817,ES1,C00102,IT0001012,23-MAY,1500.0
818,ES1,C00102,IT0001040,23-MAY,72.0
819,ES1,C00301,IT0001151,25-MAY,80.0
820,ES1,C00247,IT0001500,24-AUG,17.0
821,ES3,C00128,IT0001076,02-JUL,2000.0
822,ES3,C00128,IT0001076,02-JUL,2000.0
823,ES3,C00128,IT0001076,02-JUL,2000.0
824,ES3,C00128,IT0001076,02-JUL,2000.0
825,ES3,C00354,IT0001068,02-JUL,72.0
826,ES3,C00313,IT0001020,02-JUL,160.0
827,ES3,C00312,IT0001076,02-JUL,750.0
828,ES3,C00312,IT0001076,02-JUL,750.0
829,ES3,C00311,IT0001101,03-JUL,180.0
830,ES3,C00311,IT0001113,03-JUL,72.0
831,ES3,C00313,IT0001367,03-JUL,7.0
832,ES3,C00246,IT0001020,04-JUL,320.0
833,ES3,C00240,IT0001012,06-JUL,1000.0
834,ES1,C00257,IT0001371,07-JUL,10.0
835,ES1,C00246,IT0001012,10-JUL,250.0
836,ES1,C00110,IT0001076,09-JUL,1000.0
837,ES1,C00110,IT0001076,09-JUL,1000.0
838,ES1,C00110,IT0001113,09-JUL,72.0
839,ES3,C00315,IT0001381,13-JUL,7.0
840,ES3,C00128,IT0001076,14-JUL,1500.0
841,ES3,C00128,IT0001076,14-JUL,1500.0
842,ES1,C00301,IT0001040,14-JUL,72.0
843,ES3,C00128,IT0001020,17-JUL,800.0
844,ES3,C00128,IT0001020,17-JUL,800.0
845,ES3,C00128,IT0001020,17-JUL,800.0
846,ES3,C00311,IT0001113,18-JUL,72.0
847,ES1,C00257,IT0001076,20-JUL,500.0
848,ES1,C00146,IT0001088,20-JUL,160.0
849,ES3,C00335,IT0001124,23-JUL,8.0
850,ES3,C00314,IT0001033,23-JUL,130.0
851,ES3,C00127,IT0001076,27-JUL,250.0
852,ES1,C00238,IT0001471,28-JUL,26.0
853,ES1,C00238,IT0001415,28-JUL,25.0
854,ES3,C00205,IT0001020,28-JUL,1280.0
855,ES3,C00205,IT0001020,28-JUL,1280.0
856,ES1,C00128,IT0001124,29-JUL,120.0
857,ES1,C00128,IT0001124,29-JUL,120.0
858,ES1,C00128,IT0001012,29-JUL,500.0
859,ES1,C00238,IT0001159,30-JUL,8.0
860,ES3,C00313,IT0001162,30-JUL,32.0
861,ES3,C00240,IT0001151,31-JUL,40.0
862,ES3,C00342,IT0001108,31-JUL,390.0
863,ES3,C00335,IT0001076,01-AUG,250.0
864,ES1,C00173,IT0001085,22-MAY,100.0
865,ES1,C00156,IT0001376,26-MAY,15.0
866,ES1,C00285,IT0001016,04-JUN,1500.0
867,ES1,C00285,IT0001016,04-JUN,1500.0
868,ES1,C00285,IT0001037,04-JUN,50.0
869,ES1,C00112,IT0001096,05-JUN,1600.0
870,ES1,C00112,IT0001096,05-JUN,1600.0
871,ES1,C00142,IT0001139,15-JUN,96.0
872,ES1,C00237,IT0001159,17-JUN,200.0
873,ES1,C00237,IT0001159,17-JUN,200.0
874,ES1,C00237,IT0001043,17-JUN,144.0
875,ES1,C00264,IT0001116,15-JUN,72.0
876,ES1,C00252,IT0001030,15-JUN,100.0
877,ES1,C00252,IT0001116,15-JUN,100.0
878,ES1,C00199,IT0001299,16-JUN,3000.0
879,ES1,C00239,IT0001204,03-JUL,184.0
880,ES1,C00156,IT0001096,29-JUN,1280.0
881,ES1,C00237,IT0001024,02-JUL,640.0
882,ES1,C00237,IT0001024,02-JUL,640.0
883,ES1,C00116,IT0001026,10-JUL,660.0
884,ES1,C00116,IT0001031,10-JUL,60.0
885,ES1,C00336,IT0001019,11-JUL,2500.0
886,ES1,C00264,IT0001064,14-JUL,26.0
887,ES1,C00256,IT0001197,17-JUL,300.0
888,ES1,C00156,IT0001096,21-JUL,160.0
889,ES1,C00284,IT0001096,31-AUG,1177.0
890,ES1,C00237,IT0001481,27-JUL,100.0
891,ES1,C00245,IT0001101,30-JUL,5.0
892,ES1,C00144,IT0001488,31-JUL,25.0
893,ES1,C00284,IT0001400,31-AUG,12.0
894,ES1,C00245,IT0001476,13-AUG,74.0
895,ES1,C00284,IT0001130,13-AUG,180.0
896,ES1,C00284,IT0001084,13-AUG,2000.0
897,ES1,C00284,IT0001084,13-AUG,2000.0
898,ES1,C00252,IT0001096,30-OCT,2000.0
899,ES1,C00206,IT0001170,07-NOV,40.0
900,ES1,C00206,IT0001414,07-NOV,50.0
901,ES1,C00237,IT0001096,14-NOV,320.0
902,ES1,C00284,IT0001049,04-DEC,1000.0
903,ES1,C00133,IT0001481,21-DEC,38.0
904,ES1,C00308,IT0001043,28-NOV,10.0
905,ES1,C00195,IT0001415,22-DEC,17.0
906,ES1,C00195,IT0001159,22-DEC,100.0
907,ES3,C00184,IT0001293,31-JAN,75000.0
908,ES1,C00257,IT0001311,24-MAR,500.0
909,ES3,C00335,IT0001331,23-APR,4.0
910,ES1,C00324,IT0001299,08-MAY,3000.0
911,ES1,C00102,IT0001307,21-MAY,3500.0
912,ES3,C00184,IT0001293,04-JUN,36000.0
913,ES3,C00184,IT0001293,04-JUN,36000.0
914,ES1,C00257,IT0001299,30-JUN,350.0
915,ES1,C00240,IT0001307,05-AUG,220.0
916,ES3,C00143,IT0001307,31-AUG,1000.0
917,ES1,C00240,IT0001299,13-OCT,1400.0
918,ES1,C00261,IT0001302,13-OCT,10000.0
919,ES1,C00218,IT0001509,14-MAY,125.0
920,ES1,C00256,IT0001481,04-MAY,9.0
921,ES1,C00256,IT0001203,04-MAY,100.0
922,ES1,C00195,IT0001044,14-MAY,300.0
923,ES1,C00195,IT0001044,14-MAY,300.0
924,ES1,C00195,IT0001044,14-MAY,300.0
925,ES1,C00195,IT0001026,14-MAY,1000.0
926,ES1,C00195,IT0001026,14-MAY,1000.0
927,ES1,C00195,IT0001026,14-MAY,1000.0
928,ES1,C00133,IT0001471,25-AUG,38.0
929,ES1,C00252,IT0001030,26-AUG,100.0
930,ES1,C00252,IT0001116,26-AUG,100.0
931,ES1,C00252,IT0001116,26-AUG,100.0
932,ES1,C00247,IT0001084,17-SEP,500.0
933,ES1,C00370,IT0001481,02-SEP,131.0
934,ES1,C00247,IT0001096,17-SEP,600.0
935,ES1,C00262,IT0001425,29-SEP,20.0
936,ES1,C00152,IT0001018,03-OCT,1000.0
937,ES1,C00152,IT0001117,03-OCT,20.0
938,ES1,C00138,IT0001137,03-OCT,140.0
939,0,0,0,0,0.0
940,ES1,C00370,IT0001481,23-OCT,100.0
941,ES1,C00370,IT0001170,23-OCT,40.0
942,ES1,C00370,IT0001433,23-OCT,60.0
943,ES1,C00367,IT0001398,28-OCT,2.0
944,ES1,C00156,IT0001084,29-OCT,750.0
945,ES1,C00156,IT0001084,29-OCT,750.0
946,ES1,C00252,IT0001159,30-OCT,100.0
947,ES1,C00252,IT0001096,30-OCT,2000.0
948,ES1,C00252,IT0001096,30-OCT,2000.0
949,ES1,C00252,IT0001096,30-OCT,2000.0
950,ES1,C00252,IT0001096,30-OCT,2000.0
951,ES1,C00152,IT0001488,22-AUG,5.0
952,ES1,C00152,IT0001415,22-AUG,50.0
953,ES1,C00152,IT0001471,22-AUG,10.0
954,ES3,C00238,IT0001012,23-MAR,2500.0
955,ES3,C00316,IT0001113,23-MAR,72.0
956,ES1,C00143,IT0001488,25-MAR,75.0
957,ES3,C00238,IT0001433,24-MAR,6.0
958,ES1,C00301,IT0001040,25-MAR,72.0
959,ES1,C00314,IT0001151,25-MAR,16.0
960,ES3,C00315,IT0001012,26-MAR,500.0
961,ES1,C00146,IT0001076,27-MAR,250.0
962,ES3,C00154,IT0001162,27-MAR,7.0
963,ES3,C00311,IT0001113,28-MAR,72.0
964,ES1,C00283,IT0001162,28-MAR,152.0
965,ES1,C00186,IT0001012,30-MAR,1500.0
966,ES1,C00186,IT0001012,30-MAR,1500.0
967,ES1,C00366,IT0001088,30-MAR,320.0
968,ES1,C00366,IT0001088,30-MAR,320.0
969,ES1,C00110,IT0001020,01-APR,480.0
970,ES3,C00316,IT0001076,02-APR,750.0
971,ES3,C00316,IT0001076,02-APR,750.0
972,ES1,C00128,IT0001415,03-APR,16.0
973,ES1,C00102,IT0001020,06-APR,480.0
974,ES3,C00313,IT0001020,27-FEB,160.0
975,ES3,C00311,IT0001088,03-MAR,160.0
976,ES1,C00129,IT0001076,03-MAR,250.0
977,ES1,C00316,IT0001371,04-MAR,22.0
978,ES3,C00313,IT0001151,04-MAR,80.0
979,ES3,C00301,IT0001012,04-MAR,1000.0
980,ES3,C00301,IT0001012,04-MAR,1000.0
981,ES3,C00301,IT0001012,04-MAR,1000.0
982,ES3,C00301,IT0001076,04-MAR,500.0
983,ES3,C00301,IT0001076,04-MAR,500.0
984,ES1,C00140,IT0001494,06-MAR,50.0
985,ES3,C00240,IT0001076,05-MAR,500.0
986,ES3,C00240,IT0001033,05-MAR,130.0
987,ES3,C00246,IT0001020,06-MAR,160.0
988,ES3,C00205,IT0001076,07-MAR,2000.0
989,ES3,C00205,IT0001076,07-MAR,2000.0
990,ES3,C00205,IT0001076,07-MAR,2000.0
991,ES3,C00205,IT0001076,07-MAR,2000.0
992,ES3,C00205,IT0001020,07-MAR,1600.0
993,ES3,C00205,IT0001020,07-MAR,1600.0
994,ES3,C00205,IT0001020,07-MAR,1600.0
995,ES3,C00205,IT0001020,07-MAR,1600.0
996,ES3,C00313,IT0001076,11-MAR,250.0
997,ES3,C00127,IT0001499,11-MAR,8.0
998,ES1,C00143,IT0001088,13-MAR,10.0
999,ES3,C00311,IT0001068,18-MAR,72.0
1000,ES1,C00316,IT0001124,18-MAR,48.0
1001,ES3,C00127,IT0001088,19-MAR,1500.0
1002,ES3,C00127,IT0001088,19-MAR,1500.0
1003,ES3,C00342,IT0001020,20-MAR,480.0
1004,ES3,C00342,IT0001151,20-MAR,56.0
1005,ES3,C00314,IT0001012,21-MAR,2000.0
1006,ES3,C00314,IT0001012,21-MAR,2000.0
1007,ES3,C00314,IT0001012,21-MAR,2000.0
1008,ES3,C00314,IT0001012,21-MAR,2000.0
1009,ES3,C00238,IT0001012,23-MAR,2750.0
1010,ES3,C00238,IT0001012,23-MAR,2750.0
1011,ES3,C00238,IT0001012,23-MAR,2750.0
1012,ES3,C00238,IT0001012,23-MAR,2750.0
1013,ES3,C00238,IT0001012,23-MAR,2500.0
1014,ES3,C00238,IT0001012,23-MAR,2500.0
1015,ES3,C00238,IT0001012,23-MAR,2500.0
1016,ES3,C00172,IT0001088,07-SEP,480.0
1017,ES3,C00172,IT0001088,07-SEP,480.0
1018,ES3,C00313,IT0001012,08-SEP,500.0
1019,ES1,C00257,IT0001151,09-SEP,40.0
1020,ES3,C00315,IT0001488,11-SEP,63.0
1021,ES3,C00315,IT0001405,11-SEP,6.0
1022,ES3,C00315,IT0001488,11-SEP,63.0
1023,ES3,C00315,IT0001488,11-SEP,63.0
1024,ES1,C00312,IT0001471,12-SEP,10.0
1025,ES3,C00335,IT0001159,15-SEP,24.0
1026,ES3,C00313,IT0001088,16-SEP,800.0
1027,ES3,C00313,IT0001088,16-SEP,800.0
1028,ES1,C00172,IT0001432,16-SEP,2.0
1029,ES1,C00102,IT0001101,19-SEP,180.0
1030,ES1,C00102,IT0001028,19-SEP,180.0
1031,ES1,C00366,IT0001076,18-SEP,500.0
1032,ES3,C00313,IT0001020,19-SEP,480.0
1033,ES3,C00313,IT0001020,19-SEP,480.0
1034,ES1,C00301,IT0001012,21-SEP,1250.0
1035,ES1,C00301,IT0001012,21-SEP,1250.0
1036,ES1,C00301,IT0001012,21-SEP,1250.0
1037,ES1,C00301,IT0001151,21-SEP,40.0
1038,ES3,C00238,IT0001151,21-SEP,240.0
1039,ES3,C00193,IT0001076,16-DEC,345.0
1040,ES3,C00193,IT0001133,22-SEP,8.0
1041,ES3,C00193,IT0001088,22-SEP,345.0
1042,ES1,C00335,IT0001481,24-SEP,10.0
1043,ES1,C00277,IT0001088,24-SEP,725.0
1044,ES3,C00311,IT0001405,01-OCT,25.0
1045,ES1,C00257,IT0001113,28-SEP,72.0
1046,ES3,C00196,IT0001012,28-SEP,1000.0
1047,ES3,C00281,IT0001088,29-SEP,160.0
1048,ES1,C00283,IT0001481,30-SEP,24.0
1049,ES1,C00340,IT0001124,01-OCT,8.0
1050,ES1,C00334,IT0001151,03-OCT,24.0
1051,ES3,C00315,IT0001124,03-OCT,64.0
1052,ES1,C00134,IT0001371,09-NOV,7.0
1053,ES3,C00205,IT0001076,10-NOV,1250.0
1054,ES1,C00301,IT0001020,11-NOV,320.0
1055,ES1,C00301,IT0001159,11-NOV,40.0
1056,ES1,C00342,IT0001076,11-NOV,1000.0
1057,ES1,C00238,IT0001113,13-NOV,288.0
1058,ES1,C00238,IT0001113,13-NOV,288.0
1059,ES1,C00313,IT0001367,14-NOV,73.0
1060,ES1,C00246,IT0001088,16-NOV,160.0
1061,ES3,C00316,IT0001076,16-NOV,250.0
1062,ES3,C00335,IT0001020,17-NOV,320.0
1063,ES1,C00283,IT0001076,17-NOV,1000.0
1064,ES1,C00283,IT0001076,17-NOV,1000.0
1065,ES1,C00283,IT0001162,17-NOV,32.0
1066,ES3,C00128,IT0001020,17-NOV,480.0
